Country Name,"Country Code","Series","Series Code","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]"
Brazil,"BRA","Percentage of enrolment in lower secondary education in private institutions (%)","UIS.PRP.2","9.76445","10.9147","11.34705","11.91528","12.58315","13.0832","12.29285","12.90112","13.42899","13.60893",".."
Brazil,"BRA","Percentage of enrolment in secondary education in private institutions (%)","SE.SEC.PRIV.ZS","11.43737","12.64057","13.07632","13.63632","14.29387","14.98104","12.87809","13.3731","13.85563","13.7717",".."
Brazil,"BRA","Percentage of enrolment in tertiary education in private institutions (%)","SE.TER.PRIV.ZS","72.90929","71.8668","73.86308","72.71038","72.11011","71.42265","..","73.31245","73.90186","73.35659",".."
Brazil,"BRA","Percentage of enrolment in upper secondary education in private institutions (%)","UIS.PRP.3","14.08329","15.36535","15.78587","16.27882","16.84353","17.73297","13.7564","14.05147","14.46407","13.99752",".."
British Virgin Islands,"VGB","Barro-Lee: Average years of primary schooling, age 15+, female","BAR.PRM.SCHL.15UP.FE","..","..","..","..","..","..","..","..","..","..",".."
British Virgin Islands,"VGB","Barro-Lee: Average years of primary schooling, age 15+, total","BAR.PRM.SCHL.15UP","..","..","..","..","..","..","..","..","..","..",".."
British Virgin Islands,"VGB","Barro-Lee: Average years of secondary schooling, age 15+, female","BAR.SEC.SCHL.15UP.FE","..","..","..","..","..","..","..","..","..","..",".."
British Virgin Islands,"VGB","Barro-Lee: Average years of secondary schooling, age 15+, total","BAR.SEC.SCHL.15UP","..","..","..","..","..","..","..","..","..","..",".."
British Virgin Islands,"VGB","Barro-Lee: Average years of tertiary schooling, age 15+, total","BAR.TER.SCHL.15UP","..","..","..","..","..","..","..","..","..","..",".."
British Virgin Islands,"VGB","Barro-Lee: Average years of tertiary schooling, age 15+, female","BAR.TER.SCHL.15UP.FE","..","..","..","..","..","..","..","..","..","..",".."
British Virgin Islands,"VGB","Barro-Lee: Average years of total schooling, age 15+, female","BAR.SCHL.15UP.FE","..","..","..","..","..","..","..","..","..","..",".."
British Virgin Islands,"VGB","Barro-Lee: Average years of total schooling, age 15+, total","BAR.SCHL.15UP","..","..","..","..","..","..","..","..","..","..",".."
British Virgin Islands,"VGB","Literacy rate, population 25-64 years, both sexes (%)","UIS.LR.AG25T64","..","..","..","..","..","..","..","..","..","..",".."
British Virgin Islands,"VGB","Literacy rate, population 25-64 years, female (%)","UIS.LR.AG25T64.F","..","..","..","..","..","..","..","..","..","..",".."
British Virgin Islands,"VGB","Literacy rate, population 25-64 years, male (%)","UIS.LR.AG25T64.M","..","..","..","..","..","..","..","..","..","..",".."
British Virgin Islands,"VGB","Harmonized Test Scores, Total","HD.HCI.HLOS","..","..","..","..","..","..","..","..","..","..",".."
British Virgin Islands,"VGB","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","..","..","..","..","..","..","..","..","..","..",".."
British Virgin Islands,"VGB","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","..","..","..","..","..","..","..","..","..","..",".."
British Virgin Islands,"VGB","Percentage of enrolment in primary education in private institutions (%)","SE.PRM.PRIV.ZS","27.79238","..","30.37084","28.55358","26.03569","28.69785","29.18361","31.33964","31.08993","29.73708","29.81404"
British Virgin Islands,"VGB","Percentage of enrolment in lower secondary education in private institutions (%)","UIS.PRP.2","14.68101","..","16.97389","17.39447","16.98991","18.57798","18.3056","14.55743","15.23948","17.54772","21.86326"
British Virgin Islands,"VGB","Percentage of enrolment in secondary education in private institutions (%)","SE.SEC.PRIV.ZS","12.44144","..","16.99279","16.60917","15.91264","17.49361","18.05766","17.46351","16.82289","18.82989","17.56098"
British Virgin Islands,"VGB","Percentage of enrolment in tertiary education in private institutions (%)","SE.TER.PRIV.ZS","..","..","0","..","..","..","..","..","0","0",".."
British Virgin Islands,"VGB","Percentage of enrolment in upper secondary education in private institutions (%)","UIS.PRP.3","7.74194","..","17.03125","14.96183","13.7224","15.30139","17.55725","23.87097","20.1849","21.42857","11.36364"
Brunei Darussalam,"BRN","Barro-Lee: Average years of primary schooling, age 15+, female","BAR.PRM.SCHL.15UP.FE","..","..","..","4.62","..","..","..","..","..","..",".."
Brunei Darussalam,"BRN","Barro-Lee: Average years of primary schooling, age 15+, total","BAR.PRM.SCHL.15UP","..","..","..","4.71","..","..","..","..","..","..",".."
Brunei Darussalam,"BRN","Barro-Lee: Average years of secondary schooling, age 15+, female","BAR.SEC.SCHL.15UP.FE","..","..","..","3.61","..","..","..","..","..","..",".."
Brunei Darussalam,"BRN","Barro-Lee: Average years of secondary schooling, age 15+, total","BAR.SEC.SCHL.15UP","..","..","..","3.67","..","..","..","..","..","..",".."
Brunei Darussalam,"BRN","Barro-Lee: Average years of tertiary schooling, age 15+, total","BAR.TER.SCHL.15UP","..","..","..","0.36","..","..","..","..","..","..",".."
Brunei Darussalam,"BRN","Barro-Lee: Average years of tertiary schooling, age 15+, female","BAR.TER.SCHL.15UP.FE","..","..","..","0.34","..","..","..","..","..","..",".."
Brunei Darussalam,"BRN","Barro-Lee: Average years of total schooling, age 15+, female","BAR.SCHL.15UP.FE","..","..","..","8.58","..","..","..","..","..","..",".."
Brunei Darussalam,"BRN","Barro-Lee: Average years of total schooling, age 15+, total","BAR.SCHL.15UP","..","..","..","8.74","..","..","..","..","..","..",".."
Brunei Darussalam,"BRN","Literacy rate, population 25-64 years, both sexes (%)","UIS.LR.AG25T64","..","..","..","..","97.23414","..","..","..","..","..",".."
Brunei Darussalam,"BRN","Literacy rate, population 25-64 years, female (%)","UIS.LR.AG25T64.F","..","..","..","..","96.5837","..","..","..","..","..",".."
Brunei Darussalam,"BRN","Literacy rate, population 25-64 years, male (%)","UIS.LR.AG25T64.M","..","..","..","..","97.83945","..","..","..","..","..",".."
Brunei Darussalam,"BRN","Harmonized Test Scores, Total","HD.HCI.HLOS","..","..","..","..","..","..","..","..","..","..",".."
Brunei Darussalam,"BRN","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","..","..","..","..","..","..","..","..","..","..",".."
Brunei Darussalam,"BRN","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","..","..","..","..","..","..","..","..","..","..",".."
Brunei Darussalam,"BRN","Percentage of enrolment in primary education in private institutions (%)","SE.PRM.PRIV.ZS","36.50265","37.29197","36.70688","36.41072","36.61206","37.2699","38.21573","39.23268","39.40887","40.36718","40.55289"
Brunei Darussalam,"BRN","Percentage of enrolment in lower secondary education in private institutions (%)","UIS.PRP.2","14.46129","14.34281","14.40118","15.96887","16.16622","16.1105","16.38909","17.07333","16.3947","16.57913","16.66903"
Brunei Darussalam,"BRN","Percentage of enrolment in secondary education in private institutions (%)","SE.SEC.PRIV.ZS","12.81701","12.886","13.25256","13.52311","..","14.80457","15.62101","16.81324","15.96436","15.69896","15.46869"
Brunei Darussalam,"BRN","Percentage of enrolment in tertiary education in private institutions (%)","SE.TER.PRIV.ZS","0.26495","0.65989","0.44212","0.77909","7.25928","10.90451","6.59316","9.47574","13.30756","11.08992","13.38739"
Brunei Darussalam,"BRN","Percentage of enrolment in upper secondary education in private institutions (%)","UIS.PRP.3","11.08642","11.3185","12.07361","12.4453","..","14.25629","15.29457","16.69942","15.77684","15.30525","14.91003"
Bulgaria,"BGR","Barro-Lee: Average years of primary schooling, age 15+, female","BAR.PRM.SCHL.15UP.FE","..","..","..","6","..","..","..","..","..","..",".."
Bulgaria,"BGR","Barro-Lee: Average years of primary schooling, age 15+, total","BAR.PRM.SCHL.15UP","..","..","..","6.13","..","..","..","..","..","..",".."
Bulgaria,"BGR","Barro-Lee: Average years of secondary schooling, age 15+, female","BAR.SEC.SCHL.15UP.FE","..","..","..","4.49","..","..","..","..","..","..",".."
Bulgaria,"BGR","Barro-Lee: Average years of secondary schooling, age 15+, total","BAR.SEC.SCHL.15UP","..","..","..","4.43","..","..","..","..","..","..",".."
Bulgaria,"BGR","Barro-Lee: Average years of tertiary schooling, age 15+, total","BAR.TER.SCHL.15UP","..","..","..","0.68","..","..","..","..","..","..",".."
Bulgaria,"BGR","Barro-Lee: Average years of tertiary schooling, age 15+, female","BAR.TER.SCHL.15UP.FE","..","..","..","0.75","..","..","..","..","..","..",".."
Bulgaria,"BGR","Barro-Lee: Average years of total schooling, age 15+, female","BAR.SCHL.15UP.FE","..","..","..","11.24","..","..","..","..","..","..",".."
Bulgaria,"BGR","Barro-Lee: Average years of total schooling, age 15+, total","BAR.SCHL.15UP","..","..","..","11.24","..","..","..","..","..","..",".."
Bulgaria,"BGR","Literacy rate, population 25-64 years, both sexes (%)","UIS.LR.AG25T64","..","..","..","..","98.72714","..","..","..","..","..",".."
Bulgaria,"BGR","Literacy rate, population 25-64 years, female (%)","UIS.LR.AG25T64.F","..","..","..","..","98.53264","..","..","..","..","..",".."
Bulgaria,"BGR","Literacy rate, population 25-64 years, male (%)","UIS.LR.AG25T64.M","..","..","..","..","98.92084","..","..","..","..","..",".."
Bulgaria,"BGR","Harmonized Test Scores, Total","HD.HCI.HLOS","..","..","..","..","..","..","..","..","..","..","498"
Bulgaria,"BGR","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","..","..","..","..","..","..","..","..","..","..","490"
Bulgaria,"BGR","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","..","..","..","..","..","..","..","..","..","..","506"
Bulgaria,"BGR","Percentage of enrolment in primary education in private institutions (%)","SE.PRM.PRIV.ZS","0.54637","0.63342","0.73753","0.76477","0.73779","0.75484","0.79275","0.79624","0.91637","1.09173",".."
Bulgaria,"BGR","Percentage of enrolment in lower secondary education in private institutions (%)","UIS.PRP.2","0.35826","0.44218","0.52846","0.58919","0.66552","0.68558","6.04902","4.88346","3.22448","2.22218",".."
Bulgaria,"BGR","Percentage of enrolment in secondary education in private institutions (%)","SE.SEC.PRIV.ZS","0.9543","1.01227","1.05094","1.05737","1.12161","1.0302","5.16697","5.37372","3.5407","2.43201",".."
Bulgaria,"BGR","Percentage of enrolment in tertiary education in private institutions (%)","SE.TER.PRIV.ZS","19.5928","20.784","21.28738","21.95753","20.10201","18.50173","17.555","16.36321","15.34631","14.31833",".."
Bulgaria,"BGR","Percentage of enrolment in upper secondary education in private institutions (%)","UIS.PRP.3","1.41483","1.44561","1.4349","1.40067","1.45233","1.30012","4.43587","5.77049","3.79536","2.60635",".."
Burkina Faso,"BFA","Barro-Lee: Average years of primary schooling, age 15+, female","BAR.PRM.SCHL.15UP.FE","..","..","..","..","..","..","..","..","..","..",".."
Burkina Faso,"BFA","Barro-Lee: Average years of primary schooling, age 15+, total","BAR.PRM.SCHL.15UP","..","..","..","..","..","..","..","..","..","..",".."
Burkina Faso,"BFA","Barro-Lee: Average years of secondary schooling, age 15+, female","BAR.SEC.SCHL.15UP.FE","..","..","..","..","..","..","..","..","..","..",".."
Burkina Faso,"BFA","Barro-Lee: Average years of secondary schooling, age 15+, total","BAR.SEC.SCHL.15UP","..","..","..","..","..","..","..","..","..","..",".."
Burkina Faso,"BFA","Barro-Lee: Average years of tertiary schooling, age 15+, total","BAR.TER.SCHL.15UP","..","..","..","..","..","..","..","..","..","..",".."
Burkina Faso,"BFA","Barro-Lee: Average years of tertiary schooling, age 15+, female","BAR.TER.SCHL.15UP.FE","..","..","..","..","..","..","..","..","..","..",".."
Burkina Faso,"BFA","Barro-Lee: Average years of total schooling, age 15+, female","BAR.SCHL.15UP.FE","..","..","..","..","..","..","..","..","..","..",".."
Burkina Faso,"BFA","Barro-Lee: Average years of total schooling, age 15+, total","BAR.SCHL.15UP","..","..","..","..","..","..","..","..","..","..",".."
Burkina Faso,"BFA","Literacy rate, population 25-64 years, both sexes (%)","UIS.LR.AG25T64","25.64555","..","..","..","..","..","..","28.83165","..","..",".."
Burkina Faso,"BFA","Literacy rate, population 25-64 years, female (%)","UIS.LR.AG25T64.F","16.99501","..","..","..","..","..","..","18.97996","..","..",".."
Burkina Faso,"BFA","Literacy rate, population 25-64 years, male (%)","UIS.LR.AG25T64.M","35.22719","..","..","..","..","..","..","40.79736","..","..",".."
Burkina Faso,"BFA","Harmonized Test Scores, Total","HD.HCI.HLOS","..","..","..","..","..","..","..","..","..","..","404"
Burkina Faso,"BFA","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","..","..","..","..","..","..","..","..","..","..","407"
Burkina Faso,"BFA","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","..","..","..","..","..","..","..","..","..","..","400"
Burkina Faso,"BFA","Percentage of enrolment in primary education in private institutions (%)","SE.PRM.PRIV.ZS","13.58072","13.09785","14.22892","14.16574","14.47675","15.57091","16.48258","17.31622","18.28389","19.45595","20.09312"
Burkina Faso,"BFA","Percentage of enrolment in lower secondary education in private institutions (%)","UIS.PRP.2","37.0173","41.56456","40.58353","40.39718","39.57833","39.62982","38.80359","36.6104","37.83318","37.88771","39.24528"
Burkina Faso,"BFA","Percentage of enrolment in secondary education in private institutions (%)","SE.SEC.PRIV.ZS","38.61642","42.83603","42.0027","41.85688","41.15974","41.06592","41.11969","38.77746","39.63917","39.72252","40.89385"
Burkina Faso,"BFA","Percentage of enrolment in tertiary education in private institutions (%)","SE.TER.PRIV.ZS","16.50976","17.21678","17.77376","18.89536","21.9581","21.47502","21.15084","21.36409","22.87256","24.51968","21.64719"
Burkina Faso,"BFA","Percentage of enrolment in upper secondary education in private institutions (%)","UIS.PRP.3","44.88027","48.33635","47.77783","48.37085","48.6235","47.99015","50.69065","49.39056","49.21358","48.5941","48.60962"
Burundi,"BDI","Barro-Lee: Average years of primary schooling, age 15+, female","BAR.PRM.SCHL.15UP.FE","..","..","..","2.46","..","..","..","..","..","..",".."
Burundi,"BDI","Barro-Lee: Average years of primary schooling, age 15+, total","BAR.PRM.SCHL.15UP","..","..","..","2.78","..","..","..","..","..","..",".."
Burundi,"BDI","Barro-Lee: Average years of secondary schooling, age 15+, female","BAR.SEC.SCHL.15UP.FE","..","..","..","0.46","..","..","..","..","..","..",".."
Burundi,"BDI","Barro-Lee: Average years of secondary schooling, age 15+, total","BAR.SEC.SCHL.15UP","..","..","..","0.53","..","..","..","..","..","..",".."
Burundi,"BDI","Barro-Lee: Average years of tertiary schooling, age 15+, total","BAR.TER.SCHL.15UP","..","..","..","0.03","..","..","..","..","..","..",".."
Burundi,"BDI","Barro-Lee: Average years of tertiary schooling, age 15+, female","BAR.TER.SCHL.15UP.FE","..","..","..","0.02","..","..","..","..","..","..",".."
Burundi,"BDI","Barro-Lee: Average years of total schooling, age 15+, female","BAR.SCHL.15UP.FE","..","..","..","2.94","..","..","..","..","..","..",".."
Burundi,"BDI","Barro-Lee: Average years of total schooling, age 15+, total","BAR.SCHL.15UP","..","..","..","3.35","..","..","..","..","..","..",".."
Burundi,"BDI","Literacy rate, population 25-64 years, both sexes (%)","UIS.LR.AG25T64","..","40.98949","..","..","..","..","..","54.73695","..","..",".."
Burundi,"BDI","Literacy rate, population 25-64 years, female (%)","UIS.LR.AG25T64.F","..","35.28462","..","..","..","..","..","46.44542","..","..",".."
Burundi,"BDI","Literacy rate, population 25-64 years, male (%)","UIS.LR.AG25T64.M","..","46.51541","..","..","..","..","..","64.18999","..","..",".."
Burundi,"BDI","Harmonized Test Scores, Total","HD.HCI.HLOS","..","..","..","..","..","..","..","..","..","..","423"
Burundi,"BDI","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","..","..","..","..","..","..","..","..","..","..","415"
Burundi,"BDI","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","..","..","..","..","..","..","..","..","..","..","432"
Burundi,"BDI","Percentage of enrolment in primary education in private institutions (%)","SE.PRM.PRIV.ZS","1.13701","1.09636","1.10167","1.10689","1.23034","1.23972","1.24261","1.39828","1.65976","1.78542","1.90013"
Burundi,"BDI","Percentage of enrolment in lower secondary education in private institutions (%)","UIS.PRP.2","5.98186","..","7.54453","7.78219","8.24557","7.85133","7.54146","6.62793","5.5118","5.82754","2.99036"
